case number,status,suspect
terYe,closed,39855765417
xvoWe,pending,56366268986
xvoWe,pending,83424981889
xvoWe,pending,92000106798
xvoWe,pending,78937133901
xvoWe,pending,84402568869
xvoWe,pending,31336423159
xvoWe,pending,50355267626
xvoWe,pending,51498803751
R5a1b,closed,58635253258
R5a1b,closed,28035492216
R5a1b,closed,51065834774
icFYh,closed,74514869084
icFYh,closed,57639270984
NqIJk,pending,62529842465
NqIJk,pending,23383335637
NqIJk,pending,33677668176
NqIJk,pending,38688235091
NqIJk,pending,19162134530
NqIJk,pending,64931325688
NqIJk,pending,91962293067
NqIJk,pending,33677091885
NqIJk,pending,69515247155
NqIJk,pending,75159403725
MB6Wj,closed,38688235091
MB6Wj,closed,50145433650
MB6Wj,closed,90581405213
MB6Wj,closed,42452491508
MB6Wj,closed,27566168115
MB6Wj,closed,50833949683
OGDdl,closed,79551797800
D5r8w,closed,58925120224
D5r8w,closed,92610633819
D5r8w,closed,53127564602
D5r8w,closed,24151273151
D5r8w,closed,35764505854
crrBr,closed,60399367537
crrBr,closed,64522345947
crrBr,closed,36559384399
crrBr,closed,75355535194
crrBr,closed,45755409897
crrBr,closed,62184926877
crrBr,closed,80246050778
crrBr,closed,84463582042
crrBr,closed,42452491508
crrBr,closed,59794454069
Q2Khc,pending,33155022589
Q2Khc,pending,49177707196
Q2Khc,pending,27777167547
Q2Khc,pending,79262212032
Q2Khc,pending,44989675310
Q2Khc,pending,24442544288
Q2Khc,pending,49172720569
dt6Cd,closed,98603364030
dt6Cd,closed,61114229243
dt6Cd,closed,72953859506
dt6Cd,closed,69453406420
dt6Cd,closed,87963791109
AIjx1,pending,82694782971
AIjx1,pending,91029265628
AIjx1,pending,66608675735
c3uhS,pending,35498817915
c3uhS,pending,65179641372
c3uhS,pending,20748275193
c3uhS,pending,80800418803
c3uhS,pending,66113315428
c3uhS,pending,54179181825
Y6vzj,pending,60512180944
Y6vzj,pending,37423265555
Y6vzj,pending,75263896133
Y6vzj,pending,76844947818
Y6vzj,pending,34786700748
Y6vzj,pending,20661672450
P6KCa,pending,15875449921
P6KCa,pending,44348133190
P6KCa,pending,80686932596
P6KCa,pending,63805350914
YHOfD,closed,84261552949
YHOfD,closed,40107821930
YHOfD,closed,98395556270
YHOfD,closed,30180621972
YHOfD,closed,45007956548
YHOfD,closed,65462022898
YHOfD,closed,32800102308
vxxIn,closed,99447345655
NwXzx,closed,28663340803
NwXzx,closed,10788709848
NwXzx,closed,32325374866
NwXzx,closed,24725349677
NwXzx,closed,89029098182
NwXzx,closed,71677834189
NwXzx,closed,30361883723
NwXzx,closed,17278530656
NwXzx,closed,10848722836
VARTK,pending,35940067027
VARTK,pending,74546811461
VARTK,pending,75081035541
VARTK,pending,71149266034
VARTK,pending,63459280708
TCDDh,pending,65586050284
GMR5i,pending,41854809285
GMR5i,pending,77960844914
GMR5i,pending,42645390503
GMR5i,pending,39421968592
GMR5i,pending,63172306462
GMR5i,pending,61434508793
GMR5i,pending,43508115570
GMR5i,pending,25698853092
GMR5i,pending,25752968727
X4W2T,pending,62703303247
MRda4,pending,95261746683
MRda4,pending,11499490238
MRda4,pending,24072194813
MRda4,pending,82531819778
MRda4,pending,37304888700
bgkDN,pending,26569077843
bgkDN,pending,69658845801
bgkDN,pending,64453110231
bgkDN,pending,69249566857
bgkDN,pending,30373414736
bgkDN,pending,96002883920
aIO5h,pending,64654365384
aIO5h,pending,81557862365
aIO5h,pending,14046288958
aIO5h,pending,75630011961
aIO5h,pending,96673157183
aIO5h,pending,69096977644
aIO5h,pending,81792770345
J7MGN,closed,76875622200
J7MGN,closed,75266414301
J7MGN,closed,39418979059
J7MGN,closed,17883547240
J7MGN,closed,52138591655
J7MGN,closed,54583572719
J7MGN,closed,97335008896
J7MGN,closed,97385813379
J7MGN,closed,13626118890
44KEc,closed,30351022002
44KEc,closed,62801254949
44KEc,closed,94033571680
44KEc,closed,16247716072
44KEc,closed,91405993705
44KEc,closed,71107218330
44KEc,closed,51376491963
44KEc,closed,56792303210
44KEc,closed,88518789995
59VoP,pending,13777023868
59VoP,pending,85459781580
59VoP,pending,71379583671
59VoP,pending,45007956548
59VoP,pending,70430046072
59VoP,pending,68177656863
dIoMB,pending,49655413202
dIoMB,pending,73454466078
dIoMB,pending,19391635418
dIoMB,pending,64654365384
5aCEd,closed,35722189935
5aCEd,closed,84169558600
5aCEd,closed,37106970085
5aCEd,closed,59052223150
5aCEd,closed,85805163491
5aCEd,closed,11822160995
5aCEd,closed,42650542896
5aCEd,closed,70504953448
5aCEd,closed,64656312600
5aCEd,closed,24920327357
CrYbQ,closed,37076407318
CrYbQ,closed,67452188602
CrYbQ,closed,54631091592
CrYbQ,closed,19174051955
CrYbQ,closed,12377946217
CrYbQ,closed,95845698812
CrYbQ,closed,10293268798
OcptR,closed,25893541661
OcptR,closed,65387909877
OcptR,closed,63459280708
NGNR0,closed,23028342363
NGNR0,closed,55084954475
NGNR0,closed,38403101137
NGNR0,closed,28113825295
NGNR0,closed,91707819252
NGNR0,closed,82871953000
NGNR0,closed,36559661508
NGNR0,closed,24599708921
eIVqY,pending,75081035541
eIVqY,pending,25893541661
eIVqY,pending,15159074361
eIVqY,pending,37204372310
eIVqY,pending,50359894855
eIVqY,pending,48023673106
eIVqY,pending,95315784908
eIVqY,pending,24789631365
eIVqY,pending,61912160923
kQjUe,closed,49185020628
kQjUe,closed,73434782866
kQjUe,closed,83169253534
kQjUe,closed,25921170272
kQjUe,closed,15411409597
kQjUe,closed,37994639774
kQjUe,closed,98052057668
kQjUe,closed,28929616594
kQjUe,closed,39421968592
kQjUe,closed,26158355070
VUCYn,pending,78407234878
VUCYn,pending,20743278191
VUCYn,pending,71678053191
VUCYn,pending,55720327992
VUCYn,pending,90550618046
VUCYn,pending,60640839492
VUCYn,pending,13400069860
VUCYn,pending,85178280369
VUCYn,pending,32063993596
VUCYn,pending,44242842717
xQSOU,pending,18145392337
xQSOU,pending,39134486306
xQSOU,pending,49188260582
xQSOU,pending,37222442146
xQSOU,pending,87834882249
xQSOU,pending,13203505538
xQSOU,pending,25028252579
bDIRv,pending,62710908156
bDIRv,pending,91297403707
bDIRv,pending,84298916472
bDIRv,pending,11901933843
bDIRv,pending,94841559691
bDIRv,pending,84870659692
bDIRv,pending,71149266034
bDIRv,pending,52098238592
RZpPO,closed,90913210130
RZpPO,closed,75406145041
RZpPO,closed,41373765508
RZpPO,closed,95169518867
RZpPO,closed,99090199450
RZpPO,closed,74128566228
RZpPO,closed,73228088612
RZpPO,closed,95767744986
RZpPO,closed,65535791819
CQ58E,pending,16583801128
CQ58E,pending,72953859506
CQ58E,pending,59359849658
zAUsi,pending,90556546779
zAUsi,pending,19224317245
zAUsi,pending,12997282402
zAUsi,pending,12317856625
zAUsi,pending,42588034975
PRNCR,pending,39904168853
PRNCR,pending,33677091885
PRNCR,pending,94921642953
PRNCR,pending,93458564727
PRNCR,pending,26564096954
vT1Gf,closed,58080839723
vT1Gf,closed,41709465937
vT1Gf,closed,90553621109
vT1Gf,closed,32032619674
vT1Gf,closed,52204078573
vT1Gf,closed,94523409681
vT1Gf,closed,46375153174
vT1Gf,closed,50374583302
vT1Gf,closed,57391823069
vT1Gf,closed,43815653199
xaSxb,pending,77961410733
xaSxb,pending,31264731814
xaSxb,pending,36148198321
xaSxb,pending,99110665924
xaSxb,pending,59896907641
kXHMD,pending,42730745941
kXHMD,pending,73438585996
LQkGy,pending,14256755930
LQkGy,pending,25573713252
LQkGy,pending,55560561233
XclQB,pending,28971259321
RcIi5,closed,72100744354
RcIi5,closed,95099306836
RcIi5,closed,90172628933
RcIi5,closed,79586877485
RcIi5,closed,39332994794
RcIi5,closed,37445500469
RcIi5,closed,83079338540
RcIi5,closed,68121246858
RcIi5,closed,38429918879
RcIi5,closed,53795553725
5VBZR,closed,25556182646
5VBZR,closed,14780738979
5VBZR,closed,29842166565
5VBZR,closed,55066030776
i8mtK,closed,47622572513
i8mtK,closed,70720069020
i8mtK,closed,31665729464
l3UXm,pending,15251872803
l3UXm,pending,85995058677
l3UXm,pending,29997302093
l3UXm,pending,35058954433
l3UXm,pending,45938153920
l3UXm,pending,18253670205
l3UXm,pending,77815854568
l3UXm,pending,68350471741
l3UXm,pending,74023321696
OkV7x,pending,64623703682
OkV7x,pending,82795064559
OkV7x,pending,76946088585
OkV7x,pending,82867206202
OkV7x,pending,59559330209
OkV7x,pending,73101128013
OdN9q,closed,32821702168
OdN9q,closed,76024122952
OdN9q,closed,97232956735
OdN9q,closed,29813203215
OdN9q,closed,25492835328
OdN9q,closed,54882010599
OdN9q,closed,53657321402
OdN9q,closed,18902030187
zD4zN,closed,15420708762
zD4zN,closed,24442544288
zD4zN,closed,91925180916
zD4zN,closed,18255783537
zD4zN,closed,23830756440
zD4zN,closed,35095700497
07D0U,pending,97485091036
07D0U,pending,37487483322
07D0U,pending,63794700577
07D0U,pending,94921642953
FPnbp,pending,38041211971
FPnbp,pending,89131086880
FPnbp,pending,78697208033
FPnbp,pending,93244926641
FPnbp,pending,62325006795
FPnbp,pending,59328012017
FPnbp,pending,43815284770
FPnbp,pending,23328667599
FPnbp,pending,54256754544
FPnbp,pending,35989432140
DynHW,closed,85117656382
DynHW,closed,64621007922
DynHW,closed,30013962670
DynHW,closed,30039670900
DynHW,closed,81749991644
DynHW,closed,62134633776
DynHW,closed,74401982511
DynHW,closed,46701733664
DynHW,closed,52864160999
9Q3Z9,closed,91545098347
9Q3Z9,closed,22728656512
9Q3Z9,closed,60209169367
9Q3Z9,closed,92231385677
9Q3Z9,closed,20686571748
9Q3Z9,closed,22943250982
9Q3Z9,closed,33944973822
XACe5,pending,38409916653
XACe5,pending,41792533913
hbfxX,pending,85035442460
hbfxX,pending,72021748893
SuT9J,closed,98873242027
SuT9J,closed,98607989473
SuT9J,closed,87506653594
SuT9J,closed,37591151105
SuT9J,closed,49960037673
SuT9J,closed,62147124203
SuT9J,closed,51900908324
SuT9J,closed,53657321402
yzsOq,closed,27432773658
yzsOq,closed,32619650802
yzsOq,closed,55628700833
yzsOq,closed,71061818315
yzsOq,closed,14131208478
yzsOq,closed,24161810145
yzsOq,closed,33943997793
yzsOq,closed,77108314975
yzsOq,closed,45938153920
yzsOq,closed,45467696682
8JLVo,closed,94855253880
8JLVo,closed,94344952840
8JLVo,closed,44789857032
8JLVo,closed,49652028605
8JLVo,closed,97997712311
8JLVo,closed,44602787445
8JLVo,closed,48984772398
8JLVo,closed,65931939962
BqYio,pending,31541535119
BqYio,pending,51835121701
BqYio,pending,43250781995
sRC22,pending,36585212652
sRC22,pending,65713203161
fqP5R,closed,82424518811
fqP5R,closed,70892815428
fqP5R,closed,74828132945
fqP5R,closed,18092897607
fqP5R,closed,92523248489
efFXK,closed,37603280610
efFXK,closed,37888845983
efFXK,closed,42574705250
efFXK,closed,43677487260
efFXK,closed,93309782448
efFXK,closed,59929907530
efFXK,closed,67108390387
efFXK,closed,36534734487
efFXK,closed,56940953512
AXUOW,closed,38679578208
AXUOW,closed,99864050522
AXUOW,closed,29918123308
AXUOW,closed,36749682692
AXUOW,closed,49777598092
AXUOW,closed,27367831960
UZQt2,closed,87975978615
UZQt2,closed,16309540764
UZQt2,closed,70684695635
UZQt2,closed,47459505674
UZQt2,closed,89455452121
scgxk,closed,94830151160
scgxk,closed,44242842717
scgxk,closed,78529432462
scgxk,closed,47745378101
scgxk,closed,98571606667
scgxk,closed,54293004913
scgxk,closed,54985932523
scgxk,closed,75320300511
scgxk,closed,76557341915
scgxk,closed,27396995380
0QaeC,pending,90119762393
0QaeC,pending,87981586052
0QaeC,pending,73737836872
0QaeC,pending,55174828339
AzFQi,pending,36327264620
AzFQi,pending,78758539596
AzFQi,pending,67425329748
AzFQi,pending,70520918242
AzFQi,pending,54631091592
AzFQi,pending,86333305628
AzFQi,pending,21127767904
AzFQi,pending,66864339539
AzFQi,pending,88386173886
AzFQi,pending,99379151453
tQtlm,closed,92372940259
tQtlm,closed,27329229423
tQtlm,closed,21381914078
tQtlm,closed,72079514967
6Q41S,closed,10773450877
6Q41S,closed,44727256522
6Q41S,closed,62630052701
6Q41S,closed,61991350918
6Q41S,closed,47138415836
6Q41S,closed,79569133692
6Q41S,closed,11862731483
6Q41S,closed,29997302093
mZiH9,pending,66244322440
mZiH9,pending,16867079586
uHFjq,pending,59513551861
zIR7D,pending,69993878022
zIR7D,pending,14953135550
zIR7D,pending,46113472694
zIR7D,pending,46946793296
zIR7D,pending,57613374175
zIR7D,pending,64299218269
zIR7D,pending,94384353719
NCsKq,pending,28003536382
NCsKq,pending,21447797514
NCsKq,pending,94988798025
NCsKq,pending,56045329471
pOSLa,pending,13399770474
pOSLa,pending,12609868136
pOSLa,pending,78185426587
pOSLa,pending,54397144713
pOSLa,pending,76859199210
DUbjB,pending,11405354228
DUbjB,pending,19552705850
DUbjB,pending,31456028444
DUbjB,pending,87071184568
DUbjB,pending,62167812733
DUbjB,pending,94869247538
DUbjB,pending,52472687314
DUbjB,pending,43336022877
DUbjB,pending,56483462747
Jp3LF,closed,87216127832
sZoNV,pending,24352573382
sZoNV,pending,28035492216
sZoNV,pending,98601052094
sZoNV,pending,46890815066
sZoNV,pending,99741567158
sZoNV,pending,99223826589
sZoNV,pending,63399088899
kA2ma,pending,78804270507
kA2ma,pending,16213900594
kA2ma,pending,43636884245
kA2ma,pending,63865950093
IQtKV,closed,57382240995
IQtKV,closed,10946190431
IQtKV,closed,93296431854
IQtKV,closed,51889396248
IQtKV,closed,86638202584
IQtKV,closed,36037839964
EDEwz,pending,18546806931
EDEwz,pending,70289170428
EDEwz,pending,64651024463
EDEwz,pending,98143904824
EDEwz,pending,41561060211
EDEwz,pending,36434733951
EDEwz,pending,41805119856
EDEwz,pending,58176091325
CphYx,closed,63902238553
CphYx,closed,42018742374
CphYx,closed,38466272702
CphYx,closed,37136869218
CphYx,closed,84402568869
CphYx,closed,24161810145
CphYx,closed,51397968553
CphYx,closed,21061651949
CphYx,closed,90996911375
CphYx,closed,42781354599
4ddSo,closed,36503436232
4ddSo,closed,88070984935
4ddSo,closed,58521207924
4ddSo,closed,75346029499
4ddSo,closed,49041172782
4ddSo,closed,74588529887
4ddSo,closed,65387909877
4ddSo,closed,16184315984
4ddSo,closed,83528369964
4ddSo,closed,32743762354
a5kRU,pending,81222599549
a5kRU,pending,90387362113
a5kRU,pending,77743188919
a5kRU,pending,12996975351
a5kRU,pending,32793894408
hVRF2,closed,46719726916
lZWNq,pending,95914866053
lZWNq,pending,62325006795
lZWNq,pending,50723685653
lZWNq,pending,80197337290
lZWNq,pending,48505896555
lZWNq,pending,29638169991
lZWNq,pending,50614348274
lZWNq,pending,24586060782
lZWNq,pending,78937133901
lZWNq,pending,55753193770
OpCkj,pending,45078106268
OpCkj,pending,57454503470
OpCkj,pending,11769635607
OpCkj,pending,43798134473
OpCkj,pending,92016708643
vWx7Y,closed,52283520440
vWx7Y,closed,75355535194
kvqcm,pending,52558386687
A12K0,pending,29480198545
A12K0,pending,35923139313
UOHZS,pending,62030868442
UOHZS,pending,51350267229
UOHZS,pending,38037964256
UOHZS,pending,71588939646
UOHZS,pending,76445380040
UOHZS,pending,33213230190
UOHZS,pending,83496692484
UOHZS,pending,33944973822
UOHZS,pending,82479142293
UOHZS,pending,62894904597
uCLXV,pending,43336022877
uCLXV,pending,94551356525
oXERc,pending,25722012864
oXERc,pending,64446830683
LAYLN,pending,46832392717
LAYLN,pending,25979223723
7u1T7,pending,50209487983
7u1T7,pending,23366943791
7u1T7,pending,85041791334
7u1T7,pending,79685804725
7u1T7,pending,12834771931
7u1T7,pending,53576236083
cSbOc,closed,25565737717
cSbOc,closed,79851431876
cSbOc,closed,27777167547
Fbljz,closed,96301776853
Fbljz,closed,40107821930
Fbljz,closed,59649140570
Fbljz,closed,73671595767
Fbljz,closed,91962293067
Fbljz,closed,64654365384
OeCeE,pending,66615960720
OeCeE,pending,19370645187
OeCeE,pending,49253965929
OeCeE,pending,37688479865
OeCeE,pending,49078574582
OeCeE,pending,62328395681
OeCeE,pending,59783447834
OeCeE,pending,92360763458
OeCeE,pending,41894883248
pZZmR,closed,38093172415
pZZmR,closed,74064886801
pZZmR,closed,61369401034
ex9BH,closed,93389691038
ex9BH,closed,69832072997
eViuk,closed,91405993705
eViuk,closed,37879682918
eViuk,closed,21654390626
eViuk,closed,88694400608
eViuk,closed,25363959347
eViuk,closed,75723008839
eViuk,closed,50880129156
eViuk,closed,37183573307
vFjIH,closed,57485196258
vFjIH,closed,99241683525
LxS22,pending,97470453153
YWwcg,closed,57237822413
zlJxx,pending,27356812692
zlJxx,pending,29480198545
zlJxx,pending,70430046072
zlJxx,pending,93244926641
zlJxx,pending,94533640198
zlJxx,pending,82531819778
zlJxx,pending,83229704608
zlJxx,pending,50831893599
ntZtI,closed,32095736310
ntZtI,closed,87583889865
ntZtI,closed,43714632633
ntZtI,closed,39195541316
ntZtI,closed,27559984896
ntZtI,closed,15958850399
ntZtI,closed,57184824868
ntZtI,closed,24354993083
ntZtI,closed,97404656047
BXeCc,closed,13918474053
BXeCc,closed,89213170012
BXeCc,closed,23652403548
JNw6Q,closed,14426002373
gqUsg,closed,12098457450
gqUsg,closed,69118424719
gqUsg,closed,52493321513
u4Z9E,pending,41640430613
u4Z9E,pending,11663029475
u4Z9E,pending,76445380040
LJCGb,closed,63605475269
LJCGb,closed,95945998634
V8RLp,pending,47501681326
V8RLp,pending,11665925569
V8RLp,pending,73395038055
V8RLp,pending,93272742014
V8RLp,pending,95845698812
V8RLp,pending,39965117024
GacVz,closed,91568157755
GacVz,closed,10399118932
GacVz,closed,26702232880
GacVz,closed,20707310524
GacVz,closed,40338473828
GacVz,closed,49478957166
GacVz,closed,78751847350
GacVz,closed,25330674827
GacVz,closed,11459012776
GacVz,closed,21092635839
uRDxY,pending,88675929538
vJf2m,pending,52139066206
vJf2m,pending,19487753335
vJf2m,pending,66302908849
7oMrs,pending,57381986365
7oMrs,pending,86774257583
7oMrs,pending,94657607297
7oMrs,pending,24066867259
7oMrs,pending,36609742846
7oMrs,pending,82395311679
7oMrs,pending,76600196505
7oMrs,pending,44237688186
Noqz9,closed,41584025442
Noqz9,closed,24955688249
Noqz9,closed,30039670900
Noqz9,closed,37994639774
Noqz9,closed,39751521212
Noqz9,closed,66113315428
Noqz9,closed,13003923954
Noqz9,closed,86667928232
aH8Co,pending,44291758529
aH8Co,pending,86594696470
aH8Co,pending,30481251486
aH8Co,pending,26968543511
aH8Co,pending,57382240995
aH8Co,pending,16034601936
aH8Co,pending,28035492216
aH8Co,pending,64163715576
aH8Co,pending,73087548715
43dUl,closed,96316534563
43dUl,closed,37887149417
43dUl,closed,77710443890
43dUl,closed,96043083843
43dUl,closed,86638202584
43dUl,closed,85805163491
yktNg,closed,46938074568
yktNg,closed,46087021447
yktNg,closed,15608436666
yktNg,closed,57813315657
yktNg,closed,29813203215
yktNg,closed,73631047440
iACuM,closed,20748275193
iACuM,closed,14580700937
iACuM,closed,95404648644
iACuM,closed,29424974729
iACuM,closed,99420262295
iACuM,closed,62560128066
onoTg,closed,71959457204
5xDIF,closed,74811218018
5DR4R,closed,24543498250
5DR4R,closed,39428991220
5DR4R,closed,98297849141
OGxav,closed,11857789869
OGxav,closed,73728410791
OGxav,closed,67453264980
OGxav,closed,90684266169
OGxav,closed,58321278219
OGxav,closed,63448856515
JvUS0,pending,69882508688
JvUS0,pending,97265054271
JvUS0,pending,91568157755
JvUS0,pending,44755073329
JvUS0,pending,35805158588
JvUS0,pending,19900949666
JvUS0,pending,67328657222
JvUS0,pending,93962101738
y0fOQ,closed,35130680166
y0fOQ,closed,77629595256
y0fOQ,closed,71104503805
y0fOQ,closed,43957314457
Onkxe,pending,72045725588
Onkxe,pending,22771403785
3nKJD,pending,77264901591
3nKJD,pending,94830151160
3nKJD,pending,38788846063
3nKJD,pending,82924025323
bpIN6,closed,70992477892
bpIN6,closed,62438612860
bpIN6,closed,73747032616
bpIN6,closed,76445380040
bpIN6,closed,66309749662
bpIN6,closed,75580975881
bpIN6,closed,47946022205
bpIN6,closed,66244322440
bpIN6,closed,82364598266
bpIN6,closed,32876026678
re9kK,pending,20665689371
re9kK,pending,92215316532
re9kK,pending,87986245005
re9kK,pending,18163856788
re9kK,pending,60877534804
re9kK,pending,60074468563
re9kK,pending,63120949806
Bwdnx,closed,50085136599
ls50U,closed,73598642916
ls50U,closed,25998730328
q3ZJI,closed,78154572279
q3ZJI,closed,70495936340
q3ZJI,closed,49565315683
q3ZJI,closed,38445710550
q3ZJI,closed,56684889289
q3ZJI,closed,60459465667
q3ZJI,closed,44210768633
q3ZJI,closed,12834771931
GZvyr,pending,65106212808
GZvyr,pending,46113472694
GZvyr,pending,81567424958
GZvyr,pending,88349405445
GZvyr,pending,86317621221
NBtBu,pending,46701143658
NBtBu,pending,90463979456
NBtBu,pending,20844793394
NBtBu,pending,25093755384
NBtBu,pending,36749682692
NBtBu,pending,59896907641
Nnskk,closed,59239383381
